id,departure city,discount,price,no of items,location,class,segment,sub-class,delivery_type,RID,profit,address code,departure state
5112,Costa Mesa,0,69.3,9,West,qexty,Consumer,shorts,Standard Class,500,22.869,92627,California
5113,Columbus,0.4,1439.976,4,East,fynota,Consumer,fastfood,First Class,1987,191.9968,43229,Ohio
5114,Los Angeles,0,21.48,6,West,kariox,Consumer,lighting,Second Class,2156,10.74,90032,California
5115,Toledo,0.2,243.88,5,East,kariox,Corporate,battery,Standard Class,3010,27.4365,43615,Ohio
5116,Houston,0.2,15.712,4,Central,kariox,Corporate,tablet,Standard Class,3106,5.6956,77070,Texas
5117,Jackson,0,7.89,1,South,kariox,Consumer,laptop,Standard Class,3579,0.3156,39212,Mississippi
5118,Jackson,0,65.5,5,South,kariox,Consumer,phone,Standard Class,3580,32.095,39212,Mississippi
5119,Lafayette,0,73.2,5,South,kariox,Consumer,television,First Class,8741,21.228,70506,Louisiana
5120,Springfield,0,51.84,8,Central,kariox,Consumer,phone,Standard Class,3111,25.4016,65807,Missouri
5121,Los Angeles,0,77.88,2,West,kariox,Corporate,laptop,Standard Class,43,3.894,90049,California
5122,Springfield,0,242.94,3,Central,kariox,Consumer,laptop,Standard Class,3109,4.8588,65807,Missouri
5123,Hialeah,0.2,45.584,7,South,kariox,Corporate,charger,Standard Class,725,5.1282,33012,Florida
5124,San Jose,0,215.65,5,West,qexty,Consumer,shorts,Standard Class,1799,73.321,95123,California
5125,Aurora,0.6,60.288,8,Central,qexty,Corporate,shorts,Second Class,2372,-27.1296,60505,Illinois
5126,Aurora,0.2,2.632,1,Central,kariox,Corporate,lighting,Second Class,2373,0.8225,60505,Illinois
5127,Aurora,0.2,23.688,9,Central,kariox,Corporate,phone,Second Class,2374,7.6986,60505,Illinois
5128,Aurora,0.3,253.372,2,Central,qexty,Corporate,tshirts,Second Class,2375,-14.4784,60505,Illinois
5129,Los Angeles,0.2,287.968,4,West,qexty,Consumer,tshirts,Second Class,3983,-3.5996,90045,California
5130,Los Angeles,0.2,2799.96,5,West,fynota,Consumer,fastfood,Second Class,3984,944.9865,90045,California
5131,Los Angeles,0,48.94,1,West,kariox,Consumer,phone,Second Class,3985,24.47,90045,California
5132,Philadelphia,0.2,10.08,2,East,kariox,Home Office,tablet,Standard Class,6524,3.276,19120,Pennsylvania
5133,Philadelphia,0.4,59.994,1,East,fynota,Home Office,colddrinks,Standard Class,6525,-12.9987,19120,Pennsylvania
5134,Philadelphia,0.7,5.715,5,East,kariox,Home Office,headset,Standard Class,6526,-4.7625,19120,Pennsylvania
5135,Philadelphia,0.7,9.42,5,East,kariox,Home Office,headset,Standard Class,6527,-7.85,19120,Pennsylvania
5136,Orem,0,12.96,2,West,kariox,Consumer,phone,Standard Class,8797,6.2208,84057,Utah
5137,Orem,0,45.98,2,West,kariox,Consumer,television,Standard Class,8798,12.8744,84057,Utah
5138,Arlington,0.2,863.64,9,Central,fynota,Corporate,colddrinks,Second Class,1923,107.955,76017,Texas
5139,Arlington,0.2,47.616,3,Central,kariox,Corporate,television,Second Class,1924,3.5712,76017,Texas
5140,Broomfield,0.7,19.968,2,West,kariox,Consumer,headset,Standard Class,1938,-13.312,80020,Colorado
5141,Broomfield,0.2,33.488,7,West,kariox,Consumer,laptop,Standard Class,1939,-1.2558,80020,Colorado
5142,Broomfield,0.7,8.736,4,West,kariox,Consumer,headset,Standard Class,1940,-6.1152,80020,Colorado
5143,Broomfield,0.2,662.88,3,West,qexty,Consumer,tshirts,Standard Class,1941,74.574,80020,Colorado
5144,Seattle,0.2,71.976,3,West,fynota,Home Office,colddrinks,Same Day,5938,8.997,98103,Washington
5145,Seattle,0.2,177.48,3,West,fynota,Home Office,colddrinks,Same Day,5937,19.9665,98103,Washington
5146,Seattle,0,25.4,5,West,qexty,Home Office,shorts,Same Day,5936,8.636,98103,Washington
5147,San Francisco,0,27.92,4,West,kariox,Consumer,laptop,First Class,4455,0.5584,94109,California
5148,Sandy Springs,0,35.97,3,South,kariox,Consumer,television,Second Class,8231,9.7119,30328,Georgia
5149,Sandy Springs,0,1266.86,7,South,qexty,Consumer,pants,Second Class,8232,291.3778,30328,Georgia
5150,Aurora,0.2,50.12,7,Central,fynota,Home Office,chocolates,Second Class,8882,-0.6265,60505,Illinois
5151,Columbia,0,14.2,2,South,kariox,Consumer,headset,Same Day,4173,6.532,29203,South Carolina
5152,Springfield,0,7.64,1,Central,kariox,Consumer,phone,Standard Class,3110,3.7436,65807,Missouri
5153,Columbia,0,58.34,2,South,kariox,Consumer,headset,Same Day,4175,28.0032,29203,South Carolina
5154,Lehi,0,1499.95,5,West,fynota,Home Office,fastfood,First Class,7473,449.985,84043,Utah
5155,New York City,0,30.53,1,East,kariox,Home Office,tablet,Same Day,8905,14.0438,10009,New York
5156,New York City,0,30.84,3,East,fynota,Home Office,chocolates,Same Day,8906,6.168,10009,New York
5157,New York City,0,75.06,9,East,kariox,Home Office,phone,Same Day,8907,33.777,10009,New York
5158,Seattle,0.2,107.984,1,West,fynota,Consumer,colddrinks,Standard Class,3255,9.4486,98105,Washington
5159,Seattle,0.2,2.496,1,West,kariox,Home Office,headset,First Class,9753,0.9048,98115,Washington
5160,Arlington,0,7.7,2,South,kariox,Consumer,television,Standard Class,8337,3.157,22204,Virginia
5161,Huntsville,0.3,528.43,5,Central,qexty,Corporate,tshirts,First Class,8777,0,77340,Texas
5162,Huntsville,0.2,41.472,8,Central,kariox,Corporate,phone,First Class,8778,14.5152,77340,Texas
5163,Los Angeles,0,12.96,2,West,kariox,Consumer,phone,First Class,3565,6.2208,90049,California
5164,Los Angeles,0,3.96,2,West,kariox,Consumer,lighting,First Class,3566,0.0792,90049,California
5165,New York City,0,706.86,7,East,kariox,Corporate,battery,Standard Class,8049,197.9208,10035,New York
5166,Philadelphia,0.2,123.92,5,East,kariox,Corporate,phone,Same Day,9773,38.725,19143,Pennsylvania
5167,San Francisco,0,25.4,5,West,qexty,Consumer,shorts,First Class,4452,8.636,94109,California
5168,San Francisco,0,43.96,2,West,kariox,Consumer,watch,First Class,4453,20.6612,94109,California
5169,San Francisco,0.15,1279.165,5,West,qexty,Consumer,pants,First Class,4454,225.735,94109,California
5170,Los Angeles,0.2,195.184,1,West,qexty,Corporate,tshirts,Second Class,1159,19.5184,90004,California
5171,Seattle,0.2,19.296,3,West,kariox,Consumer,headset,Standard Class,3256,6.03,98105,Washington
5172,Columbia,0,12.96,2,South,kariox,Consumer,phone,Same Day,4174,6.2208,29203,South Carolina
5173,Jacksonville,0.2,15.984,2,South,kariox,Consumer,phone,Same Day,3816,4.995,32216,Florida
5174,San Francisco,0,151.62,7,West,kariox,Consumer,battery,Standard Class,7225,50.0346,94122,California
5175,San Francisco,0,30.8,4,West,qexty,Consumer,shorts,Standard Class,7226,10.164,94122,California
5176,Provo,0,44.4,5,West,kariox,Home Office,charger,Standard Class,2238,12.432,84604,Utah
5177,Portland,0.2,230.28,3,West,qexty,Corporate,tshirts,Standard Class,7932,23.028,97206,Oregon
5178,Portland,0.2,105.52,5,West,kariox,Corporate,phone,Standard Class,7933,34.294,97206,Oregon
5179,Grand Prairie,0.2,37.224,3,Central,kariox,Corporate,laptop,Standard Class,188,3.7224,75051,Texas
5180,Grand Prairie,0.2,20.016,3,Central,kariox,Corporate,phone,Standard Class,189,6.255,75051,Texas
5181,Philadelphia,0.4,143.982,3,East,fynota,Consumer,colddrinks,Standard Class,600,-28.7964,19120,Pennsylvania
5182,Philadelphia,0.4,494.376,4,East,fynota,Consumer,colddrinks,Standard Class,601,-115.3544,19120,Pennsylvania
5183,Philadelphia,0.2,5.84,2,East,kariox,Consumer,charger,Standard Class,602,0.73,19120,Pennsylvania
5184,Houston,0.6,9.552,3,Central,qexty,Corporate,shorts,Second Class,3365,-3.8208,77036,Texas
5185,Columbia,0,10.2,5,South,kariox,Corporate,watch,Second Class,6963,4.794,29203,South Carolina
5186,Columbia,0,22.32,3,South,kariox,Corporate,television,Second Class,6964,5.58,29203,South Carolina
5187,Columbia,0,24.1,5,South,kariox,Corporate,headset,Second Class,6965,11.086,29203,South Carolina
5188,Columbia,0,75.98,2,South,fynota,Corporate,chocolates,Second Class,6966,18.2352,29203,South Carolina
5189,Columbia,0,6.46,2,South,kariox,Corporate,headset,Second Class,6967,3.1654,29203,South Carolina
5190,Columbia,0,60.12,9,South,kariox,Corporate,phone,Second Class,6968,28.8576,29203,South Carolina
5191,Perth Amboy,0,162.64,2,East,kariox,Corporate,battery,Standard Class,2046,45.5392,8861,New Jersey
5192,Perth Amboy,0,55.48,1,East,kariox,Corporate,phone,Standard Class,2048,26.6304,8861,New Jersey
5193,Springfield,0,21.93,3,Central,kariox,Consumer,phone,Standard Class,3108,10.0878,65807,Missouri
5194,Jacksonville,0.2,823.96,5,South,fynota,Consumer,colddrinks,Same Day,3815,51.4975,32216,Florida
5195,San Francisco,0.2,110.376,3,West,fynota,Consumer,colddrinks,Standard Class,7224,12.4173,94122,California
5196,Columbus,0,51.75,1,South,qexty,Consumer,shorts,Standard Class,6958,15.525,31907,Georgia
5197,Perth Amboy,0,597,3,East,fynota,Corporate,colddrinks,Standard Class,2047,280.59,8861,New Jersey
5198,Irving,0.2,219.84,5,Central,kariox,Consumer,phone,Second Class,6666,79.692,75061,Texas
5199,Columbus,0,36.4,5,South,kariox,Consumer,headset,Standard Class,6957,17.108,31907,Georgia
5200,New York City,0.1,408.006,2,East,qexty,Corporate,tshirts,Standard Class,1412,72.5344,10035,New York
5201,Mesa,0.2,16.768,2,West,kariox,Consumer,laptop,Standard Class,536,1.4672,85204,Arizona
5202,Dallas,0.2,338.04,3,Central,kariox,Consumer,laptop,Standard Class,1733,-33.804,75081,Texas
5203,Dallas,0.2,154.24,4,Central,kariox,Consumer,television,Standard Class,1734,17.352,75081,Texas
5204,Yuma,0.7,44.856,6,West,kariox,Home Office,headset,Same Day,4823,-35.8848,85364,Arizona
5205,Philadelphia,0.7,341.991,3,East,fynota,Corporate,sweets,Same Day,7238,-319.1916,19143,Pennsylvania
5206,Los Angeles,0.2,95.76,6,West,fynota,Corporate,colddrinks,Standard Class,478,7.182,90008,California
5207,Tucson,0.2,380.864,8,West,fynota,Corporate,colddrinks,First Class,542,38.0864,85705,Arizona
5208,Philadelphia,0.2,11.632,2,East,kariox,Consumer,charger,First Class,599,1.0178,19134,Pennsylvania
5209,New York City,0,165.28,4,East,qexty,Corporate,shorts,Standard Class,1413,14.8752,10035,New York
5210,New York City,0.2,9.144,3,East,kariox,Corporate,headset,Second Class,1208,3.2004,10009,New York
5211,Auburn,0,29.61,9,East,kariox,Consumer,lighting,Second Class,4682,13.3245,13021,New York
5212,New York City,0,11.21,1,East,kariox,Corporate,laptop,Second Class,1207,3.363,10009,New York
5213,Huntsville,0,29,2,South,fynota,Consumer,chocolates,Same Day,2187,7.25,35810,Alabama
5214,New York City,0.2,14.16,2,East,kariox,Corporate,headset,Standard Class,2154,5.133,10009,New York
5215,Providence,0,12.96,2,East,kariox,Corporate,phone,Standard Class,7604,6.2208,2908,Rhode Island
5216,New York City,0.2,579.136,4,East,qexty,Corporate,pants,Second Class,1212,21.7176,10009,New York
5217,New York City,0.2,8.544,2,East,kariox,Corporate,headset,Second Class,1211,2.8836,10009,New York
5218,New York City,0,41.86,7,East,kariox,Corporate,television,Second Class,1210,10.465,10009,New York
5219,Houston,0.2,419.944,7,Central,fynota,Consumer,colddrinks,Second Class,1306,52.493,77036,Texas
5220,New York City,0,14.07,7,East,kariox,Corporate,lighting,Second Class,1209,6.8943,10009,New York
5221,Los Angeles,0,8.26,2,West,kariox,Corporate,television,Second Class,4584,3.7996,90045,California
5222,Seattle,0,34.68,6,West,kariox,Consumer,phone,Standard Class,3115,16.9932,98105,Washington
5223,Seattle,0.2,532.704,6,West,qexty,Consumer,tshirts,Standard Class,3116,-39.9528,98105,Washington
5224,Seattle,0,43.1,5,West,kariox,Consumer,battery,Standard Class,3117,11.206,98105,Washington
5225,Seattle,0,15.88,4,West,kariox,Consumer,charger,Standard Class,3118,0.1588,98105,Washington
5226,New York City,0,21.3,5,East,kariox,Corporate,television,Standard Class,5615,8.733,10035,New York
5227,New York City,0,1040.8,5,East,kariox,Corporate,battery,Standard Class,5616,281.016,10035,New York
5228,New York City,0,29.34,6,East,kariox,Corporate,television,Standard Class,5617,7.9218,10035,New York
5229,Sheboygan,0,25.2,4,Central,kariox,Home Office,tablet,Standard Class,7988,11.592,53081,Wisconsin
5230,Sheboygan,0,1.98,2,Central,fynota,Home Office,chocolates,Standard Class,7991,0.891,53081,Wisconsin
5231,Sheboygan,0,14.97,1,Central,kariox,Home Office,laptop,Standard Class,7990,4.1916,53081,Wisconsin
5232,San Jose,0,10.23,3,West,kariox,Consumer,lighting,First Class,993,4.9104,95123,California
5233,San Jose,0,154.9,5,West,kariox,Consumer,phone,First Class,994,69.705,95123,California
5234,Pasadena,0.3,1024.716,6,Central,qexty,Corporate,tshirts,First Class,1464,-29.2776,77506,Texas
5235,Seattle,0,6.48,1,West,kariox,Consumer,phone,Second Class,1870,3.1104,98103,Washington
5236,San Diego,0.2,1603.136,4,West,qexty,Corporate,tshirts,First Class,2857,100.196,92037,California
5237,Philadelphia,0.2,5.472,3,East,kariox,Corporate,television,Standard Class,3932,1.6416,19140,Pennsylvania
5238,Seattle,0,135.9,5,West,kariox,Consumer,watch,Standard Class,3114,63.873,98105,Washington
5239,Philadelphia,0.2,47.984,2,East,fynota,Corporate,chocolates,Standard Class,3933,13.1956,19140,Pennsylvania
5240,Sheboygan,0,37.59,3,Central,kariox,Home Office,tablet,Standard Class,7989,17.6673,53081,Wisconsin
5241,Pasadena,0.2,159.984,2,Central,fynota,Corporate,chocolates,First Class,1463,43.9956,77506,Texas
5242,Columbus,0.2,134.288,2,East,kariox,Consumer,watch,Standard Class,657,45.3222,43229,Ohio
5243,Pharr,0.2,666.4,7,Central,fynota,Home Office,chocolates,Standard Class,3019,-33.32,78577,Texas
5244,Los Angeles,0.2,12.672,2,West,kariox,Corporate,headset,Standard Class,6865,4.752,90004,California
5245,New York City,0,33,6,East,fynota,Corporate,colddrinks,Standard Class,5447,8.25,10035,New York
5246,Los Angeles,0.2,91.96,5,West,fynota,Corporate,colddrinks,Standard Class,6866,-20.691,90004,California
5247,Los Angeles,0,254.97,3,West,fynota,Corporate,chocolates,Standard Class,6867,91.7892,90004,California
5248,Los Angeles,0.2,31.984,2,West,fynota,Corporate,colddrinks,Standard Class,6868,-7.996,90004,California
5249,Los Angeles,0.2,2887.056,9,West,qexty,Corporate,hoodies,Standard Class,6869,180.441,90004,California
5250,Los Angeles,0,12.96,2,West,kariox,Corporate,phone,Standard Class,6870,6.2208,90004,California
5251,Los Angeles,0,47.52,9,West,kariox,Corporate,phone,Standard Class,6871,21.384,90004,California
5252,Seattle,0.2,33.44,10,West,kariox,Corporate,headset,Second Class,8831,11.704,98115,Washington
5253,New York City,0.1,573.174,7,East,qexty,Consumer,tshirts,Standard Class,9880,63.686,10035,New York
5254,Columbus,0.2,113.552,2,East,kariox,Consumer,battery,Standard Class,655,8.5164,43229,Ohio
5255,Columbus,0.7,3.318,2,East,kariox,Consumer,headset,Standard Class,656,-2.6544,43229,Ohio
5256,Houston,0.8,4.312,2,Central,kariox,Consumer,headset,Standard Class,4107,-6.8992,77041,Texas
5257,Gresham,0.7,26.352,8,West,kariox,Consumer,headset,Standard Class,4900,-18.4464,97030,Oregon
5258,Seattle,0,19.44,3,West,kariox,Corporate,phone,Standard Class,7736,9.3312,98105,Washington
5259,Fort Collins,0.2,98.328,3,West,qexty,Home Office,shorts,First Class,9023,9.8328,80525,Colorado
5260,Los Angeles,0,5.76,2,West,kariox,Corporate,television,Standard Class,9617,1.6704,90049,California
5261,Pharr,0.2,727.296,8,Central,kariox,Home Office,laptop,Standard Class,3017,-172.7328,78577,Texas
5262,Pharr,0.6,22.608,3,Central,qexty,Home Office,shorts,Standard Class,3018,-10.1736,78577,Texas
5263,Seattle,0.2,837.6,3,West,fynota,Consumer,sweets,Standard Class,3113,62.82,98105,Washington
5264,New York City,0,249.95,5,East,fynota,Corporate,chocolates,Standard Class,5448,87.4825,10035,New York
5265,Englewood,0.2,108.576,3,West,fynota,Consumer,colddrinks,Standard Class,2693,8.1432,80112,Colorado
5266,Detroit,0,11.56,2,Central,kariox,Consumer,phone,Standard Class,7703,5.6644,48234,Michigan
5267,Dallas,0.32,156.3728,2,Central,qexty,Consumer,pants,First Class,4072,-52.8908,75081,Texas
5268,Cincinnati,0.7,18.432,8,East,kariox,Corporate,headset,First Class,8426,-12.288,45231,Ohio
5269,Chicago,0.2,64.624,7,Central,kariox,Home Office,phone,Standard Class,100,22.6184,60610,Illinois
5270,Chicago,0.2,95.976,3,Central,fynota,Home Office,chocolates,Standard Class,101,-10.7973,60610,Illinois
5271,Chicago,0.8,1.788,3,Central,kariox,Home Office,headset,Standard Class,102,-3.0396,60610,Illinois
5272,Concord,0,27.93,3,East,kariox,Home Office,charger,Standard Class,1176,8.0997,3301,New Hampshire
5273,New York City,0,22,4,East,fynota,Home Office,colddrinks,Standard Class,1242,5.5,10024,New York
5274,Philadelphia,0.4,241.92,4,East,qexty,Corporate,hoodies,Standard Class,4684,-56.448,19120,Pennsylvania
5275,Philadelphia,0.5,163.88,4,East,qexty,Corporate,pants,Standard Class,4685,-81.94,19120,Pennsylvania
5276,Philadelphia,0.7,3.486,2,East,kariox,Corporate,headset,Standard Class,4686,-2.7888,19120,Pennsylvania
5277,Philadelphia,0.2,10.584,7,East,kariox,Corporate,lighting,Standard Class,4687,-2.3814,19120,Pennsylvania
5278,Philadelphia,0.4,290.898,3,East,fynota,Consumer,colddrinks,First Class,327,-67.8762,19143,Pennsylvania
5279,Philadelphia,0.2,54.224,2,East,kariox,Consumer,laptop,First Class,328,3.389,19143,Pennsylvania
5280,Philadelphia,0.3,786.744,4,East,qexty,Consumer,tshirts,First Class,329,-258.5016,19143,Pennsylvania
5281,Philadelphia,0.2,100.24,10,East,kariox,Consumer,tablet,First Class,330,33.831,19143,Pennsylvania
5282,Philadelphia,0.7,37.764,6,East,kariox,Consumer,headset,First Class,331,-27.6936,19143,Pennsylvania
5283,Los Angeles,0,47.04,4,West,qexty,Consumer,shorts,Standard Class,6337,15.9936,90008,California
5284,Los Angeles,0.2,339.96,5,West,fynota,Consumer,colddrinks,Standard Class,6338,42.495,90008,California
5285,Philadelphia,0.4,815.292,9,East,qexty,Home Office,hoodies,Second Class,5630,-339.705,19143,Pennsylvania
5286,Dallas,0.8,10.024,4,Central,kariox,Consumer,headset,First Class,4071,-16.5396,75081,Texas
5287,Franklin,0,47.97,3,Central,fynota,Home Office,chocolates,Standard Class,6695,14.8707,53132,Wisconsin
5288,Dallas,0.8,13.14,9,Central,kariox,Consumer,headset,First Class,4070,-21.681,75081,Texas
5289,Hollywood,0.2,9.216,4,South,kariox,Corporate,tablet,Standard Class,7252,3.3408,33021,Florida
5290,Detroit,0,209.97,3,Central,fynota,Consumer,colddrinks,Standard Class,7704,58.7916,48234,Michigan
5291,Detroit,0,447.84,4,Central,qexty,Consumer,hoodies,Standard Class,7705,98.5248,48234,Michigan
5292,Detroit,0,479.97,3,Central,fynota,Consumer,chocolates,Standard Class,7706,163.1898,48234,Michigan
5293,Detroit,0,8.64,3,Central,kariox,Consumer,television,Standard Class,7707,2.5056,48234,Michigan
5294,Athens,0,186.54,3,South,qexty,Consumer,shorts,Standard Class,8357,41.0388,30605,Georgia
5295,New York City,0.2,146.688,8,East,kariox,Corporate,headset,Standard Class,9311,45.84,10024,New York
5296,Miami,0.2,31.008,1,South,kariox,Corporate,phone,First Class,9586,11.2404,33142,Florida
5297,Dallas,0.2,51.52,5,Central,kariox,Consumer,charger,Standard Class,743,-10.948,75220,Texas
5298,Dallas,0.2,3.528,1,Central,kariox,Consumer,phone,Standard Class,744,1.1466,75220,Texas
